date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/11_14:42:52,4.563721,-0.02718023,-0.0567804,0.2075509,4.28435,8.484921,16.58101
2024/07/11_14:42:52,4.58374,-0.0272191,-0.05679464,0.2075942,4.299123,8.461098,16.59567
2024/07/11_14:42:52,4.60376,-0.02723481,-0.05688403,0.2076659,4.332634,8.429329,16.59326
2024/07/11_14:42:53,4.623779,-0.0272182,-0.05694342,0.2077356,4.336378,8.395879,16.55473
2024/07/11_14:42:53,4.643799,-0.02718347,-0.05695238,0.2077603,4.328472,8.374098,16.52966
2024/07/11_14:42:53,4.663818,-0.02709256,-0.05689456,0.2077818,4.334774,8.354143,16.49247
2024/07/11_14:42:53,4.683838,-0.02697354,-0.05683565,0.20774,4.360673,8.329618,16.41622
2024/07/11_14:42:53,4.703613,-0.02687574,-0.05690832,0.2076972,4.393518,8.315416,16.33361
2024/07/11_14:42:53,4.723633,-0.02677306,-0.05695488,0.2076651,4.422417,8.264239,16.2602
2024/07/11_14:42:53,4.743652,-0.02672389,-0.05696041,0.2076502,4.427967,8.236949,16.22153
2024/07/11_14:42:53,4.763672,-0.02665774,-0.05698869,0.2075557,4.465764,8.184759,16.10306
2024/07/11_14:42:53,4.783691,-0.02659621,-0.05703311,0.2074576,4.524371,8.116226,15.99918
2024/07/11_14:42:53,4.803711,-0.02657752,-0.05700315,0.2074884,4.548387,8.018579,15.87843
2024/07/11_14:42:53,4.82373,-0.02658236,-0.05697696,0.207506,4.55917,7.967678,15.82058
2024/07/11_14:42:53,4.84375,-0.02659382,-0.05696631,0.2075055,4.604026,7.865139,15.70438
2024/07/11_14:42:53,4.86377,-0.02661187,-0.05691251,0.2074808,4.628828,7.736794,15.61083
2024/07/11_14:42:53,4.883789,-0.02661521,-0.05685004,0.2074695,4.626994,7.636325,15.51855
2024/07/11_14:42:53,4.903809,-0.02661865,-0.05690455,0.2074922,4.628534,7.547132,15.42056
2024/07/11_14:42:53,4.923828,-0.02660348,-0.05696067,0.2075184,4.641406,7.45396,15.35083
2024/07/11_14:42:53,4.943848,-0.02661349,-0.05700633,0.2075358,4.669962,7.416448,15.30749
2024/07/11_14:42:53,4.963623,-0.02662657,-0.05712635,0.2075519,4.803975,7.316994,15.2332
