date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/11_14:34:17,3.390991,0.007595147,0.009295601,0.1630627,-22.58417,13.30034,-2.647614
2024/07/11_14:34:17,3.410889,0.007319801,0.009247267,0.1631052,-22.56393,13.20236,-2.577454
2024/07/11_14:34:17,3.430908,0.00722152,0.009235927,0.1630999,-22.5564,13.1611,-2.551483
2024/07/11_14:34:17,3.450928,0.007036644,0.009261557,0.1630884,-22.58893,13.10748,-2.532532
2024/07/11_14:34:17,3.470947,0.006871123,0.009317243,0.1631086,-22.59241,13.07193,-2.522095
2024/07/11_14:34:17,3.490967,0.006762918,0.00928608,0.1630908,-22.56247,13.03247,-2.525177
2024/07/11_14:34:17,3.510986,0.006733844,0.009215061,0.1630435,-22.53522,13.00936,-2.52829
2024/07/11_14:34:17,3.530884,0.006744197,0.009223339,0.1630413,-22.53094,13.01377,-2.536957
2024/07/11_14:34:17,3.550903,0.006764049,0.009224639,0.1630309,-22.51068,13.00669,-2.542572
2024/07/11_14:34:17,3.570923,0.006842594,0.00917135,0.1630093,-22.48688,13.02866,-2.546051
2024/07/11_14:34:17,3.590942,0.006929541,0.009156924,0.1630142,-22.46448,13.0571,-2.568054
2024/07/11_14:34:17,3.610962,0.007016098,0.009150507,0.16307,-22.45636,13.09156,-2.575256
2024/07/11_14:34:17,3.630981,0.007102171,0.009112345,0.1630881,-22.46198,13.10848,-2.555054
2024/07/11_14:34:17,3.651001,0.007303869,0.009123495,0.163142,-22.48135,13.18162,-2.560333
2024/07/11_14:34:17,3.670898,0.007561693,0.00920547,0.1632166,-22.51047,13.32193,-2.591309
2024/07/11_14:34:17,3.690918,0.00782975,0.009198983,0.1632581,-22.45734,13.50105,-2.607239
2024/07/11_14:34:17,3.710938,0.00809283,0.00911925,0.1632623,-22.40359,13.6474,-2.537567
2024/07/11_14:34:17,3.730957,0.008222156,0.009101372,0.1632757,-22.36697,13.73709,-2.497314
2024/07/11_14:34:17,3.750977,0.008491481,0.009028109,0.1633122,-22.29504,13.93092,-2.441803
2024/07/11_14:34:17,3.770996,0.008746827,0.008824986,0.1633565,-22.19083,14.13504,-2.422333
2024/07/11_14:34:17,3.790894,0.008993606,0.008593228,0.1634226,-22.03644,14.34492,-2.3927
2024/07/11_14:34:17,3.810913,0.009242726,0.008394254,0.1635189,-21.87195,14.56977,-2.370728
2024/07/11_14:34:17,3.830933,0.009384619,0.008259414,0.1635697,-21.77356,14.69591,-2.368469
2024/07/11_14:34:17,3.850952,0.009722237,0.007964513,0.1636837,-21.5462,14.97225,-2.345062
2024/07/11_14:34:17,3.870972,0.0101503,0.007568408,0.1638705,-21.32117,15.30185,-2.276154
2024/07/11_14:34:17,3.890991,0.01061254,0.00707171,0.1640249,-21.03271,15.70573,-2.165558
2024/07/11_14:34:17,3.910889,0.01106499,0.006617679,0.164201,-20.69186,16.13656,-2.058899
2024/07/11_14:34:17,3.930908,0.01127769,0.006440355,0.164352,-20.54449,16.36273,-2.016235
2024/07/11_14:34:17,3.950928,0.01166165,0.006074853,0.1646559,-20.26907,16.80615,-1.992432
2024/07/11_14:34:17,3.970947,0.01196517,0.005553409,0.1650072,-19.94321,17.14574,-1.986664
2024/07/11_14:34:17,3.990967,0.01217758,0.005013716,0.165374,-19.5766,17.38458,-1.952911
2024/07/11_14:34:17,4.010986,0.0122823,0.00436747,0.1658306,-19.16617,17.54176,-1.93454
2024/07/11_14:34:17,4.030884,0.01237119,0.004043828,0.1660418,-18.93875,17.57532,-1.929016
2024/07/11_14:34:17,4.050903,0.01253498,0.003606671,0.1665443,-18.56857,17.67713,-1.824066
2024/07/11_14:34:17,4.070923,0.01268278,0.003347319,0.1671133,-18.34399,17.80709,-1.737213
2024/07/11_14:34:18,4.090942,0.01281742,0.002851359,0.1676727,-18.10071,17.9689,-1.65686
2024/07/11_14:34:18,4.110962,0.01294181,0.002278183,0.1681503,-17.75568,18.13072,-1.578552
2024/07/11_14:34:18,4.130981,0.01296939,0.001964748,0.1684162,-17.53314,18.19107,-1.55191
2024/07/11_14:34:18,4.151001,0.01301773,0.00129515,0.1689336,-17.06995,18.23647,-1.466614
2024/07/11_14:34:18,4.170898,0.0128479,0.0005726725,0.1695892,-16.57806,18.09418,-1.39682
2024/07/11_14:34:18,4.190918,0.01242222,-6.683485E-05,0.1703412,-16.10803,17.77608,-1.382477
2024/07/11_14:34:18,4.210938,0.01216277,-0.0003377304,0.1707389,-15.87933,17.55361,-1.385559
2024/07/11_14:34:18,4.230957,0.0115611,-0.0009573352,0.1715283,-15.4393,17.03075,-1.325409
2024/07/11_14:34:18,4.250977,0.01080444,-0.001637324,0.1723279,-14.98721,16.35412,-1.295532
2024/07/11_14:34:18,4.270996,0.01003405,-0.002216937,0.1731361,-14.55414,15.57962,-1.227509
2024/07/11_14:34:18,4.290894,0.009165665,-0.002472085,0.1740484,-14.32315,14.797,-1.137115
2024/07/11_14:34:18,4.310913,0.008747442,-0.002639863,0.1744987,-14.2551,14.41032,-1.084442
2024/07/11_14:34:18,4.330933,0.00778524,-0.003031862,0.1752118,-14.0419,13.67345,-1.045105
2024/07/11_14:34:18,4.350952,0.006780856,-0.003530705,0.1758218,-13.72479,12.87994,-1.018616
2024/07/11_14:34:18,4.370972,0.005813149,-0.003769325,0.1765408,-13.46606,12.06867,-0.8543396
2024/07/11_14:34:18,4.390991,0.004721515,-0.00378413,0.1772827,-13.40012,11.32922,-0.6962585
2024/07/11_14:34:18,4.410889,0.004183572,-0.003855012,0.1775873,-13.35974,10.96751,-0.6246033
2024/07/11_14:34:18,4.430908,0.002970937,-0.004249317,0.1781509,-13.24106,10.23079,-0.5505676
2024/07/11_14:34:18,4.450928,0.001841033,-0.00468925,0.1786552,-13.0257,9.419871,-0.4518127
2024/07/11_14:34:18,4.470947,0.0006180648,-0.004708184,0.1790869,-12.85178,8.634474,-0.2723999
2024/07/11_14:34:18,4.490967,-0.0006992817,-0.00466096,0.1796075,-12.75449,7.895202,-0.162262
2024/07/11_14:34:18,4.510986,-0.00143832,-0.004718276,0.179833,-12.73633,7.493937,-0.1489868
2024/07/11_14:34:18,4.530884,-0.002889019,-0.004961345,0.1801795,-12.61392,6.653247,-0.05621338
2024/07/11_14:34:18,4.550903,-0.004330945,-0.005255782,0.1804897,-12.42792,5.796174,0.004954102
2024/07/11_14:34:18,4.570923,-0.005790724,-0.005338781,0.1808049,-12.32486,4.878559,0.1320545
