InteractionNumber,ElapsedTime,SplitTime,missCount
13.18364,-0.05098916,-0.1021808,-0.07324807,36.24337,156.3977,357.2114
13.28411,-0.05682682,-0.1243754,-0.06632362,45.37365,157.7268,357.4921
13.39619,-0.06812705,-0.1453798,-0.06379892,50.99466,162.3224,358.1639
13.49682,-0.08304151,-0.1570961,-0.06379301,54.30255,170.0222,0.6185558
13.60913,-0.1046319,-0.1595663,-0.06562898,54.28056,181.9229,4.652691
13.70953,-0.1260528,-0.1524114,-0.06651276,51.13188,193.4689,9.032595
13.81034,-0.1431612,-0.1384254,-0.06782087,44.36322,200.2178,10.40951
13.92358,-0.1625178,-0.1246699,-0.0622346,39.20074,209.9183,13.89752
14.03541,-0.1886904,-0.1124057,-0.04636435,33.33905,227.6938,21.78284
14.13579,-0.1925336,-0.1156056,-0.04130348,35.36864,232.6104,24.18621
14.23591,-0.1719711,-0.1263639,-0.05652501,41.89088,214.8015,16.28229
14.3362,-0.1419131,-0.132045,-0.06988758,44.17969,189.5462,2.565254
14.44006,-0.1128768,-0.1302403,-0.07615877,42.06134,167.5161,351.7474
14.54984,-0.08848242,-0.1233831,-0.07520021,37.25766,151.9344,346.6943
14.65011,-0.07340472,-0.1193298,-0.07034345,34.65774,142.5496,344.9724
14.75076,-0.06764279,-0.118489,-0.06729253,34.25191,138.9651,345.8813
14.86319,-0.07169281,-0.1126494,-0.06850969,33.11462,143.0978,349.6161
14.96328,-0.08308931,-0.104026,-0.07131319,30.85018,151.5571,354.6205
