InteractionNumber,ElapsedTime,SplitTime,missCount,,,,,,,
208.1148,-0.1893693,-0.03030726,0.9159124,357.0642,329.0619,4.875998,,-2.9358,-30.9381,4.875998
208.2403,-0.09833359,-0.03109367,0.9219282,358.2734,327.4557,4.298043,,-1.7266,-32.5443,4.298043
208.3675,-0.02449018,-0.02249205,0.9132107,359.209,328.967,4.299361,,-0.791,-31.033,4.299361
208.4718,0.006911217,-0.01726028,0.8895023,358.1764,322.3769,4.1821,,-1.8236,-37.6231,4.1821
208.5887,0.0317104,-0.01298735,0.8606623,356.9138,317.4545,3.989799,,-3.0862,-42.5455,3.989799
208.6929,0.04680218,-0.004342248,0.8464571,356.5329,323.7195,3.122146,,-3.4671,-36.2805,3.122146
208.8156,0.05431925,-0.000312638,0.8261232,355.9978,326.4328,2.352656,,-4.0022,-33.5672,2.352656
208.9168,0.05718413,0.002690858,0.808365,355.0041,325.7768,1.900381,,-4.9959,-34.2232,1.900381
209.0306,0.0582514,0.005356143,0.7892726,354.5199,324.8062,0.928497,,-5.4801,-35.1938,0.928497
209.1401,0.05515478,0.006510228,0.7685704,353.8811,323.9398,1.737946,,-6.1189,-36.0602,1.737946
209.2436,0.04832584,0.006552142,0.7455415,353.2191,320.8368,3.304316,,-6.7809,-39.1632,3.304316
209.3442,0.05037017,0.00556753,0.7224944,354.6886,317.0564,5.770087,,-5.3114,-42.9436,5.770087
209.4675,0.07033973,0.001492604,0.6955231,356.5945,313.5638,5.873761,,-3.4055,-46.4362,5.873761
209.5678,0.09867192,-0.004369395,0.676374,357.2536,313.056,6.172832,,-2.7464,-46.944,6.172832
209.6958,0.1415734,-0.01326666,0.6528881,359.8491,311.648,7.847336,,-0.1509,-48.352,7.847336
209.8106,0.18304,-0.01102827,0.6365123,359.3099,312.9121,8.425077,,-0.6901,-47.0879,8.425077
209.9409,0.2337014,-0.002924464,0.6199588,358.3084,323.6146,6.97318,,-1.6916,-36.3854,6.97318
210.0436,0.2667926,-0.000447144,0.609615,356.5322,337.5874,6.694625,,-3.4678,-22.4126,6.694625
210.1597,0.2935244,0.00050571,0.5942394,356.7816,353.0767,4.859031,,-3.2184,-6.9233,4.859031
210.2808,0.3145474,0.002981942,0.5787824,355.4558,10.16559,3.445278,,-4.5442,10.16559,3.445278
210.3819,0.328519,0.000801937,0.5643386,357.252,23.49917,1.828095,,-2.748,23.49917,1.828095
210.4926,0.3421461,-0.00198777,0.5468469,358.2144,39.54596,0.1642271,,-1.7856,39.54596,0.1642271
210.5951,0.3494678,-0.003570628,0.5335784,358.095,51.96786,359.2935,,-1.905,51.96786,-0.7065
210.7209,0.3518775,-0.004511477,0.5265676,358.2695,58.98957,359.8796,,-1.7305,58.98957,-0.1204
210.8458,0.3541278,-0.003669693,0.5256103,358.1839,61.33345,0.3183357,,-1.8161,61.33345,0.3183357
210.9489,0.3555275,-0.003642695,0.5290313,358.09,61.01391,359.8899,,-1.91,61.01391,-0.1101
211.0562,0.3600309,-0.002048587,0.5400565,357.7365,55.78096,359.7692,,-2.2635,55.78096,-0.2308
211.1577,0.3696691,-0.002646195,0.5498059,358.9493,49.20947,0.8753687,,-1.0507,49.20947,0.8753687
211.2598,0.380675,-0.003883275,0.5556962,358.8548,45.98932,0.2968902,,-1.1452,45.98932,0.2968902
211.3835,0.3858315,-0.008625288,0.5577874,358.7574,42.09327,359.1391,,-1.2426,42.09327,-0.8609
211.4904,0.3805678,-0.009496372,0.5563902,358.2719,39.42525,356.9498,,-1.7281,39.42525,-3.0502
211.5954,0.3715486,-0.00768521,0.5567197,357.2813,36.70402,356.676,,-2.7187,36.70402,-3.324
211.7031,0.3606865,-0.007233391,0.561439,357.5562,35.55377,357.1688,,-2.4438,35.55377,-2.8312
211.8329,0.3297719,-0.002288023,0.5729114,357.9781,30.4834,358.2696,,-2.0219,30.4834,-1.7304
211.9472,0.299014,-0.000115293,0.5796438,357.1181,27.18374,0.8729462,,-2.8819,27.18374,0.8729462
212.0592,0.2633182,-0.000865382,0.5823181,356.6433,18.5772,3.943183,,-3.3567,18.5772,3.943183
212.161,0.2365344,0.002379208,0.5799109,355.8833,8.260146,3.820174,,-4.1167,8.260146,3.820174
212.2615,0.2293714,0.00717215,0.5768479,353.9632,6.259415,3.104104,,-6.0368,6.259415,3.104104
212.3864,0.2502389,0.007794183,0.572717,353.0381,22.11399,1.594783,,-6.9619,22.11399,1.594783
212.4866,0.2734022,0.002885976,0.5568691,355.3794,40.82698,0.855171,,-4.6206,40.82698,0.855171
212.5868,0.288973,-0.002187901,0.5386747,357.7103,55.28607,1.39424,,-2.2897,55.28607,1.39424
212.6901,0.2982006,-0.007455681,0.5232289,0.128597,64.91911,-0.001033149,,0.128597,64.91911,-0.001033149
212.7953,0.3054953,-0.01161164,0.5068846,1.380776,74.17847,0.3037144,,1.380776,74.17847,0.3037144
212.9135,0.3123404,-0.0151453,0.4921593,1.859225,81.92138,0.6802929,,1.859225,81.92138,0.6802929
213.0379,0.3168133,-0.01509207,0.4827451,1.67314,84.97152,0.9799038,,1.67314,84.97152,0.9799038
213.163,0.3207626,-0.01445921,0.4776799,1.023224,85.50918,1.400996,,1.023224,85.50918,1.400996
213.275,0.3237523,-0.0157539,0.4766388,1.744807,83.77065,2.124325,,1.744807,83.77065,2.124325
213.3876,0.3244511,-0.01837487,0.4831719,2.878931,77.10552,3.189494,,2.878931,77.10552,3.189494
213.4977,0.321844,-0.01814572,0.5070273,2.425735,62.05165,3.586502,,2.425735,62.05165,3.586502
213.6014,0.3099172,-0.01486881,0.5411012,1.558384,40.2659,3.784478,,1.558384,40.2659,3.784478
213.7021,0.2859631,-0.01336632,0.5754554,0.3353882,13.43454,4.955756,,0.3353882,13.43454,4.955756
213.8276,0.2419927,-0.005160247,0.5966405,359.8883,335.5192,6.273448,,-0.1117,-24.4808,6.273448
213.931,0.207468,-0.004465269,0.5844414,358.269,303.7379,6.755524,,-1.731,-56.2621,6.755524
214.0383,0.1815165,-0.001620102,0.5534828,357.1212,273.5204,4.913417,,-2.8788,-86.4796,4.913417
214.154,0.1624652,0.000226412,0.5243148,350.7455,255.7228,3.189717,,-9.2545,-104.2772,3.189717
214.2802,0.1465686,-7.21E-05,0.4934903,350.6997,243.0645,3.314517,,-9.3003,-116.9355,3.314517
214.3914,0.1345564,-0.004875581,0.4689913,353.5356,230.4105,3.060957,,-6.4644,-129.5895,3.060957
214.5041,0.1221387,0.000229912,0.4441462,354.4263,214.3929,1.569447,,-5.5737,-145.6071,1.569447
214.6187,0.1081706,0.000204722,0.4219189,354.9265,197.5017,0.8175828,,-5.0735,-162.4983,0.8175828
214.7317,0.09449073,-0.004345788,0.4053335,354.3839,178.9917,1.782326,,-5.6161,178.9917,1.782326
214.8547,0.08517961,-0.007089897,0.4045563,353.7957,157.8044,1.745921,,-6.2043,157.8044,1.745921
214.9791,0.07990979,0.001053823,0.4230593,353.5037,140.1205,0.8506536,,-6.4963,140.1205,0.8506536
215.0883,0.07141747,0.000403191,0.4467057,354.6625,131.5508,1.277197,,-5.3375,131.5508,1.277197
215.2068,0.06502631,0.001683226,0.4889545,353.4807,117.9925,0.760573,,-6.5193,117.9925,0.760573
215.3318,0.05300089,-0.002188263,0.5387195,354.322,103.6154,1.391406,,-5.678,103.6154,1.391406
215.444,0.03593663,0.000373829,0.5816852,354.1258,94.4937,1.392339,,-5.8742,94.4937,1.392339
215.5679,0.006430207,-0.002713884,0.6255879,356.2506,83.87993,1.931614,,-3.7494,83.87993,1.931614
215.682,-0.02338494,-0.001475226,0.6569235,355.7474,73.80728,2.190285,,-4.2526,73.80728,2.190285
215.7848,-0.05476472,-0.004580392,0.6715744,355.9917,67.02094,1.974484,,-4.0083,67.02094,1.974484
215.9105,-0.1060501,-0.0100736,0.6662564,356.3017,63.48189,1.967194,,-3.6983,63.48189,1.967194
216.0186,-0.1633446,-0.01761932,0.6504713,355.4739,60.25588,2.930664,,-4.5261,60.25588,2.930664
216.1215,-0.2174265,-0.02284113,0.6374566,355.8188,54.57374,3.739676,,-4.1812,54.57374,3.739676
216.2497,-0.2761397,-0.01707902,0.6282852,357.3388,49.6954,4.868317,,-2.6612,49.6954,4.868317
216.3715,-0.335411,-0.01082977,0.6248651,358.152,47.46536,4.54423,,-1.848,47.46536,4.54423
216.4839,-0.388413,-0.01248576,0.6315917,357.6245,45.14074,2.972268,,-2.3755,45.14074,2.972268
216.6139,-0.4421897,-0.0238719,0.643946,359.4424,44.62457,0.5141423,,-0.5576,44.62457,0.5141423
216.7205,-0.5029408,-0.0226602,0.6635101,1.06138,45.26087,359.0407,,1.06138,45.26087,-0.9593
216.8207,-0.5576982,-0.03413749,0.6707758,1.459391,44.89577,356.9948,,1.459391,44.89577,-3.0052
216.9221,-0.6067467,-0.02595951,0.6636251,2.368974,45.80452,357.9911,,2.368974,45.80452,-2.0089
217.0491,-0.6577246,-0.01826561,0.6331034,1.715399,45.62364,356.6706,,1.715399,45.62364,-3.3294
217.1724,-0.7048267,-0.02349506,0.5877845,1.745052,44.61695,355.3842,,1.745052,44.61695,-4.6158
217.2761,-0.736681,-0.02623362,0.541788,1.281626,43.17034,353.9147,,1.281626,43.17034,-6.0853
217.3767,-0.7632348,-0.02547705,0.4939455,0.9325614,42.87704,354.1414,,0.9325614,42.87704,-5.8586
217.4991,-0.7847125,-0.01536511,0.4472195,359.776,44.86431,354.1259,,-0.224,44.86431,-5.8741
217.5993,-0.7982752,-0.01171498,0.4214342,0.1545921,47.59248,354.4328,,0.1545921,47.59248,-5.5672
217.7036,-0.8072734,-0.009970455,0.4068948,0.9691705,54.09931,354.9364,,0.9691705,54.09931,-5.0636
217.8104,-0.8075368,-0.01049424,0.3893289,0.6530928,66.50056,356.4584,,0.6530928,66.50056,-3.5416
217.9149,-0.8030804,-0.006246546,0.3722638,0.304382,81.10502,357.0905,,0.304382,81.10502,-2.9095
218.0361,-0.8008448,-0.002106719,0.3519139,358.9501,102.0486,358.6016,,-1.0499,102.0486,-1.3984
218.1445,-0.8069019,0.000253405,0.3368318,357.4546,121.6882,359.1754,,-2.5454,121.6882,-0.8246
218.2634,-0.8299247,0.001875337,0.32381,356.6191,148.1588,359.9643,,-3.3809,148.1588,-0.0357
218.391,-0.8662398,0.00182765,0.3224863,356.3534,171.1894,0.6790061,,-3.6466,171.1894,0.6790061
218.5149,-0.9068713,-0.005999313,0.3322305,358.5711,189.0044,2.130424,,-1.4289,-170.9956,2.130424
218.629,-0.9401747,-0.009755465,0.3471695,357.8849,202.9277,2.117995,,-2.1151,-157.0723,2.117995
218.7518,-0.9651672,-0.006587296,0.3747284,357.8321,222.1397,0.5698353,,-2.1679,-137.8603,0.5698353
218.8536,-0.9698167,-0.00530547,0.3998393,357.871,237.4657,0.5190078,,-2.129,-122.5343,0.5190078
218.9549,-0.9617213,-0.005422494,0.423913,358.2087,251.8414,359.715,,-1.7913,-108.1586,-0.285
219.081,-0.9364681,-0.007422222,0.4549692,358.7271,270.1544,359.5042,,-1.2729,-89.8456,-0.4958
219.1914,-0.8982697,-0.01792561,0.4850711,0.421853,285.0771,1.360782,,0.421853,-74.9229,1.360782
219.3047,-0.8462549,-0.02978455,0.5226393,1.875536,300.3507,3.156042,,1.875536,-59.6493,3.156042
219.4286,-0.7892776,-0.02850455,0.5700922,3.77124,314.1991,4.74679,,3.77124,-45.8009,4.74679
219.5296,-0.7463523,-0.02176707,0.616055,1.999506,323.6548,4.731517,,1.999506,-36.3452,4.731517
219.6307,-0.7067855,-0.0155558,0.6597295,355.8689,330.9707,4.184191,,-4.1311,-29.0293,4.184191
219.7368,-0.6734232,-0.02287487,0.6989625,355.7819,335.3119,3.470624,,-4.2181,-24.6881,3.470624
219.8454,-0.6451412,-0.0236358,0.7282347,359.7302,340.6902,2.711255,,-0.2698,-19.3098,2.711255
219.9544,-0.6220104,-0.02971328,0.7442781,6.252256,343.2804,4.651744,,6.252256,-16.7196,4.651744
220.0559,-0.6001914,-0.02659345,0.754472,8.73217,345.2087,4.801096,,8.73217,-14.7913,4.801096
220.1572,-0.567747,-0.0277455,0.753606,10.10742,349.2042,5.328661,,10.10742,-10.7958,5.328661
220.2582,-0.5284157,-0.03477724,0.7363237,11.92785,352.9087,6.247239,,11.92785,-7.0913,6.247239
220.3601,-0.485076,-0.04679574,0.7025396,12.63666,355.2894,6.02653,,12.63666,-4.7106,6.02653
220.4836,-0.4288686,-0.05558859,0.6524934,14.62866,358.4432,6.747296,,14.62866,-1.5568,6.747296
220.5848,-0.379092,-0.04885272,0.6171614,15.43646,1.374572,9.206937,,15.43646,1.374572,9.206937
220.7005,-0.3150523,-0.03958454,0.5837346,14.94255,2.291872,9.338271,,14.94255,2.291872,9.338271
220.8078,-0.2593956,-0.03696679,0.5599921,14.4294,358.969,7.530569,,14.4294,-1.031,7.530569
220.9079,-0.2035292,-0.04097523,0.5508702,11.32423,357.8025,6.612965,,11.32423,-2.1975,6.612965
221.0108,-0.1376106,-0.04390294,0.5440051,11.22575,4.510993,8.029945,,11.22575,4.510993,8.029945
221.1118,-0.09532126,-0.03209259,0.5317872,11.95963,10.09536,8.658028,,11.95963,10.09536,8.658028
221.2347,-0.0734092,-0.02353862,0.5230602,6.890543,7.921709,6.729253,,6.890543,7.921709,6.729253
221.3603,-0.05926269,-0.02947209,0.513547,10.78228,12.01067,6.322093,,10.78228,12.01067,6.322093
221.4757,-0.05643739,-0.0292981,0.5036474,10.57265,14.41173,6.265228,,10.57265,14.41173,6.265228
221.598,-0.06550182,-0.02908407,0.499014,9.894536,11.3552,5.359275,,9.894536,11.3552,5.359275
221.7004,-0.06989545,-0.0291057,0.4953846,10.77814,10.24754,5.393572,,10.77814,10.24754,5.393572
221.8127,-0.06403907,-0.02934007,0.4935885,11.03515,15.03843,5.8963,,11.03515,15.03843,5.8963
221.934,-0.05486604,-0.03180437,0.490148,12.57422,25.26164,6.501265,,12.57422,25.26164,6.501265
222.0396,-0.06128583,-0.03132872,0.4898427,12.00548,26.16706,6.552958,,12.00548,26.16706,6.552958
222.1484,-0.08210224,-0.03175647,0.4908179,11.94881,17.28514,6.138396,,11.94881,17.28514,6.138396
222.274,-0.1093128,-0.03223498,0.488601,11.45703,1.921254,4.416631,,11.45703,1.921254,4.416631
222.3772,-0.1272489,-0.03108924,0.4834798,10.38733,351.2012,4.132728,,10.38733,-8.7988,4.132728
222.5005,-0.1277357,-0.02734984,0.4807622,9.143546,348.4924,5.507125,,9.143546,-11.5076,5.507125
222.6013,-0.1121015,-0.02556126,0.4849123,8.27961,357.6868,5.191088,,8.27961,-2.3132,5.191088
222.7276,-0.08671415,-0.02819793,0.4846707,9.417869,15.64828,5.748832,,9.417869,15.64828,5.748832
222.8483,-0.07446998,-0.0318442,0.4823992,11.20909,25.77029,7.003075,,11.20909,25.77029,7.003075
222.9531,-0.0667711,-0.03512087,0.4818938,13.12674,30.16079,7.445647,,13.12674,30.16079,7.445647
223.0772,-0.05230825,-0.03779915,0.4732845,15.3626,33.99743,7.673186,,15.3626,33.99743,7.673186
223.2027,-0.03814999,-0.03841313,0.4506769,16.95332,39.04919,7.705562,,16.95332,39.04919,7.705562
223.3276,-0.04819573,-0.04799626,0.4115193,17.40353,41.7798,7.285522,,17.40353,41.7798,7.285522
223.4284,-0.07399235,-0.05524537,0.3776295,16.89602,42.55811,6.373667,,16.89602,42.55811,6.373667
223.5371,-0.1128356,-0.06293375,0.3396866,16.94339,41.34574,5.57629,,16.94339,41.34574,5.57629
223.6408,-0.1411052,-0.06566319,0.3042881,18.77992,38.96418,4.279253,,18.77992,38.96418,4.279253
223.7648,-0.1553379,-0.07393485,0.2590887,19.86068,35.46201,3.425638,,19.86068,35.46201,3.425638
223.8653,-0.1557351,-0.07350899,0.2310046,20.16291,33.47018,1.009959,,20.16291,33.47018,1.009959
223.9661,-0.1573734,-0.07204531,0.2102824,19.99579,33.04648,359.1178,,19.99579,33.04648,-0.8822
224.0681,-0.1592383,-0.06858602,0.1966031,17.60091,32.43636,358.2688,,17.60091,32.43636,-1.7312
224.1793,-0.1615971,-0.06164508,0.1880431,17.09925,31.03299,357.925,,17.09925,31.03299,-2.075
224.3035,-0.1623721,-0.05709765,0.1875708,15.48177,30.25902,358.1882,,15.48177,30.25902,-1.8118
224.4104,-0.1667164,-0.04803651,0.2005827,11.38069,23.26888,359.0606,,11.38069,23.26888,-0.9394
224.5319,-0.1781892,-0.0377635,0.2219533,7.326117,2.364322,359.942,,7.326117,2.364322,-0.058
224.6398,-0.1804414,-0.02847175,0.236204,4.42579,342.6849,1.919755,,4.42579,-17.3151,1.919755
224.7441,-0.1819855,-0.02420402,0.2475438,3.571391,322.8745,2.318291,,3.571391,-37.1255,2.318291
224.8547,-0.184694,-0.02457527,0.2557523,3.20441,307.8923,1.034819,,3.20441,-52.1077,1.034819
224.9685,-0.1947425,-0.02091977,0.2623858,2.425329,294.6948,0.8023208,,2.425329,-65.3052,0.8023208
225.0699,-0.2122437,-0.01802875,0.2617962,1.563271,279.8882,0.2370921,,1.563271,-80.1118,0.2370921
225.1803,-0.2354179,-0.01810932,0.2522266,0.5221165,261.5002,0.2167879,,0.5221165,-98.4998,0.2167879
225.297,-0.2559688,-0.02098822,0.2400229,358.6064,243.3619,1.719843,,-1.3936,-116.6381,1.719843
225.4098,-0.2699551,-0.02237302,0.2279446,357.9643,226.2384,0.9857217,,-2.0357,-133.7616,0.9857217
225.5345,-0.2856886,-0.01562415,0.2218899,358.4467,211.2672,1.3382,,-1.5533,-148.7328,1.3382
225.6464,-0.3020276,-0.01161471,0.2233563,359.1856,199.5168,0.8594093,,-0.8144,-160.4832,0.8594093
225.7601,-0.3166813,-0.01319106,0.2334942,359.0335,186.3353,0.9307839,,-0.9665,-173.6647,0.9307839
225.8809,-0.3281126,-0.01157631,0.2531975,0.4949121,169.6817,1.418036,,0.4949121,169.6817,1.418036
225.9864,-0.3308273,-0.01431777,0.2761678,1.230428,155.9672,1.04937,,1.230428,155.9672,1.04937
226.0973,-0.3256918,-0.01178505,0.3076323,2.159441,141.8651,0.5962739,,2.159441,141.8651,0.5962739
226.212,-0.3136671,-0.01081349,0.3456089,2.438648,129.3223,0.5120244,,2.438648,129.3223,0.5120244
226.3413,-0.2945342,-0.003275872,0.3902346,358.778,118.8625,0.41886,,-1.222,118.8625,0.41886
226.4455,-0.2743243,0.005783482,0.4330945,352.921,111.0679,1.075053,,-7.079,111.0679,1.075053
226.546,-0.2537959,0.008088915,0.476665,350.824,101.4726,2.443582,,-9.176,101.4726,2.443582
226.6469,-0.2368677,0.00015922,0.5200901,355.6953,89.43836,2.557916,,-4.3047,89.43836,2.557916
226.7477,-0.2212096,-0.005283156,0.5570472,359.2223,78.08224,2.410816,,-0.7777,78.08224,2.410816
226.8605,-0.2100323,0.009905146,0.5839493,350.7048,70.11149,2.658312,,-9.2952,70.11149,2.658312
226.9843,-0.2060688,0.02381582,0.5866247,340.8706,71.15028,3.956089,,-19.1294,71.15028,3.956089
227.0857,-0.2085753,0.03697599,0.5774291,329.5031,76.27454,3.91602,,-30.4969,76.27454,3.91602
227.2108,-0.223928,0.04559355,0.5674495,314.0216,81.85003,3.740302,,-45.9784,81.85003,3.740302
227.338,-0.2296677,0.04331823,0.5621465,311.8686,85.70921,2.443273,,-48.1314,85.70921,2.443273
227.4504,-0.2349335,0.04581698,0.5576231,313.3206,90.58976,0.06780866,,-46.6794,90.58976,0.06780866
227.5749,-0.2521719,0.04486688,0.5556221,315.7722,99.21786,356.0954,,-44.2278,99.21786,-3.9046
227.6806,-0.2742748,0.04462999,0.5601937,316.6721,104.3111,353.1066,,-43.3279,104.3111,-6.8934
227.8035,-0.3091249,0.0417484,0.5637056,318.5641,109.6637,350.7074,,-41.4359,109.6637,-9.2926
227.916,-0.3433729,0.03939728,0.5639991,319.7191,110.7245,350.8957,,-40.2809,110.7245,-9.1043
228.0463,-0.3833185,0.03148767,0.5556937,320.4322,108.4951,353.822,,-39.5678,108.4951,-6.178
228.1619,-0.4142441,0.0297015,0.5460685,320.8468,107.4157,356.8105,,-39.1532,107.4157,-3.1895
228.2759,-0.4334966,0.03049993,0.5406534,325.1186,107.1558,355.8454,,-34.8814,107.1558,-4.1546
228.4022,-0.4523716,0.03148719,0.5394489,325.0417,103.7516,358.1331,,-34.9583,103.7516,-1.8669
228.5055,-0.4593207,0.03194235,0.547766,325.8426,103.0061,358.7928,,-34.1574,103.0061,-1.2072
228.6059,-0.4612442,0.03379105,0.570099,325.5694,100.8013,358.6998,,-34.4306,100.8013,-1.3002
228.7263,-0.4549768,0.02779082,0.6114346,326.0045,98.97145,359.0656,,-33.9955,98.97145,-0.9344
228.8513,-0.4450521,0.02883674,0.6553123,324.9778,98.41703,0.7060835,,-35.0222,98.41703,0.7060835
228.963,-0.4422637,0.02910338,0.6865528,327.0018,97.28228,359.6925,,-32.9982,97.28228,-0.3075
229.068,-0.4479226,0.03120291,0.7098767,326.2803,97.59493,0.6515486,,-33.7197,97.59493,0.6515486
229.1689,-0.454827,0.0340094,0.7235332,323.701,97.17142,0.338016,,-36.299,97.17142,0.338016
229.2694,-0.4522797,0.03581087,0.7263814,323.7379,96.32847,359.0739,,-36.2621,96.32847,-0.9261
229.3832,-0.4395267,0.03640073,0.7140931,324.5066,96.49384,359.4888,,-35.4934,96.49384,-0.5112
229.5126,-0.4177721,0.03205175,0.6880851,328.0666,104.3416,353.3646,,-31.9334,104.3416,-6.6354
229.6321,-0.4041318,0.03409578,0.695993,327.5591,99.28223,357.9548,,-32.4409,99.28223,-2.0452
229.7325,-0.40016,0.03350595,0.7040849,328.8456,96.83032,359.3439,,-31.1544,96.83032,-0.6561
229.8548,-0.4171991,0.03568606,0.707476,332.046,97.59381,358.25,,-27.954,97.59381,-1.75
229.9888,-0.4420689,0.03747237,0.709154,332.1445,96.63573,356.7948,,-27.8555,96.63573,-3.2052
230.0972,-0.4613642,0.03955816,0.7082313,331.9914,93.2804,357.1337,,-28.0086,93.2804,-2.8663
230.2008,-0.4707295,0.03737109,0.7042045,331.8759,91.61592,358.4915,,-28.1241,91.61592,-1.5085
230.3215,-0.4689675,0.03316898,0.7050658,333.5936,92.77612,359.193,,-26.4064,92.77612,-0.807
230.4454,-0.4626645,0.02833481,0.7088829,334.5047,93.53978,359.7994,,-25.4953,93.53978,-0.2006
230.5567,-0.4584125,0.02319607,0.7008549,333.8152,94.05032,358.7097,,-26.1848,94.05032,-1.2903
230.6592,-0.4527383,0.01973509,0.6955222,334.9132,93.95623,355.7225,,-25.0868,93.95623,-4.2775
230.7599,-0.4499657,0.02284088,0.6925783,331.9461,92.30144,356.7021,,-28.0539,92.30144,-3.2979
230.8792,-0.4649947,0.03604405,0.6936465,323.6484,90.32796,357.1674,,-36.3516,90.32796,-2.8326
230.9843,-0.4992814,0.04193014,0.6938716,310.6408,89.99896,359.3629,,-49.3592,89.99896,-0.6371
231.1083,-0.5322495,0.04267283,0.6876718,298.166,92.43873,356.1523,,-61.834,92.43873,-3.8477
231.2093,-0.5295691,0.04383038,0.6826679,298.9275,92.6153,355.5061,,-61.0725,92.6153,-4.4939
231.3114,-0.5201353,0.04279683,0.6785731,300.3853,91.86257,353.7268,,-59.6147,91.86257,-6.2732
231.4341,-0.5105406,0.0402896,0.6755286,298.9397,89.62296,352.1337,,-61.0603,89.62296,-7.8663
231.552,-0.4853792,0.03970494,0.6738313,301.2925,83.75803,352.0826,,-58.7075,83.75803,-7.9174
231.6594,-0.4562926,0.03663108,0.6731495,305.784,82.67863,351.5483,,-54.216,82.67863,-8.4517
231.7825,-0.4398882,0.03229363,0.6753339,308.0511,81.70856,351.7417,,-51.9489,81.70856,-8.2583
231.8855,-0.4398336,0.03436483,0.6785009,308.3154,79.37093,353.1514,,-51.6846,79.37093,-6.8486
231.9865,-0.4576632,0.03584401,0.6766669,304.257,78.11509,353.5936,,-55.743,78.11509,-6.4064
232.0883,-0.4804401,0.03577809,0.6717259,298.4471,77.69146,353.8948,,-61.5529,77.69146,-6.1052
232.1884,-0.5008342,0.03826707,0.6697909,297.604,76.3432,353.457,,-62.396,76.3432,-6.543
232.2988,-0.521838,0.04109614,0.6664647,297.4778,74.46329,354.0316,,-62.5222,74.46329,-5.9684
232.401,-0.5364949,0.04504092,0.6672862,298.6466,74.6755,353.5147,,-61.3534,74.6755,-6.4853
232.5132,-0.5474478,0.04836107,0.6638892,301.466,78.10529,351.2481,,-58.534,78.10529,-8.7519
232.6258,-0.5593752,0.04761884,0.6545692,301.0289,79.13632,350.0042,,-58.9711,79.13632,-9.9958
232.7259,-0.5667686,0.04694533,0.6459333,301.1767,79.02622,350.1008,,-58.8233,79.02622,-9.8992
232.8418,-0.5731313,0.04315503,0.6439307,303.0583,82.30716,348.4611,,-56.9417,82.30716,-11.5389
232.9681,-0.5819942,0.03670494,0.6502804,305,85.19336,348.6339,,-55,85.19336,-11.3661
233.0813,-0.5926309,0.03602473,0.6570829,303.1808,84.9297,349.8648,,-56.8192,84.9297,-10.1352
233.1981,-0.5957049,0.0343188,0.6603972,304.4676,82.09667,350.1386,,-55.5324,82.09667,-9.8614
233.314,-0.6013402,0.0355367,0.6633608,303.7015,80.5802,351.4873,,-56.2985,80.5802,-8.5127
