InteractionNumber,ElapsedTime,SplitTime,missCount
0.2128849,-0.01305569,-0.000497014,-0.07173835,359.5758,1.015112,359.9132
0.3252316,-0.01132314,-0.004500487,-0.06858532,1.091819,2.230796,0.06099781
0.4374256,-0.01088024,-0.03242612,-0.06328221,7.76345,4.538997,359.3214
0.5376568,-0.01682479,-0.05603825,-0.0549084,13.39866,7.314246,357.4763
0.6380348,-0.02190138,-0.06985097,-0.03095264,12.61271,10.45583,356.1611
0.7380905,-0.02049943,-0.07452361,0.01974665,12.50017,12.34417,357.5316
0.8385983,-0.01309048,-0.07571042,0.09472106,11.29508,11.27769,359.7198
0.9386806,0.002974623,-0.1011322,0.1660767,7.552617,5.429198,3.281639
1.039131,0.01097952,-0.1058757,0.2113465,8.31729,0.6245335,3.24761
1.15213,-0.02693779,-0.07368581,0.2145207,7.627255,339.2412,2.128073
1.25279,-0.07279894,-0.05833523,0.1710394,5.00464,311.7925,1.580686
1.359814,-0.1083706,-0.05826424,0.1018388,2.541427,288.7382,0.56436
1.466566,-0.1417914,-0.0579182,0.01802207,2.940264,270.258,359.579
1.577896,-0.1631728,-0.05504911,-0.03522575,6.424717,264.4052,0.3357136
1.678116,-0.1517017,-0.0466316,-0.0155396,7.248357,287.542,0.5976285
1.778454,-0.06999058,-0.0377395,0.03630059,3.090584,339.3072,4.44203
1.891212,0.03568355,-0.02833747,0.03169543,358.6545,32.19349,4.828689
1.991852,0.0793522,-0.03302599,0.01083558,358.7524,57.07113,4.846821
2.091908,0.1006136,-0.045524,0.001575079,3.601574,65.81049,5.85523
2.19215,0.1289544,-0.06489014,-0.00430685,10.49221,72.45863,5.663951
2.292982,0.1719591,-0.08516343,0.0006305836,17.498,77.20766,4.720957
2.405642,0.2534813,-0.1080868,0.02386695,16.89202,74.66431,3.655866
2.518007,0.3130094,-0.1133779,0.05407525,11.25286,63.61839,3.625342
2.618507,0.2954055,-0.08654415,0.09488522,7.817658,34.43218,5.218601
2.732147,0.1969861,-0.06269669,0.09756833,3.422474,341.7742,358.3328
2.843987,0.1099005,-0.06347705,0.0524101,1.393125,303.8385,357.2981
